file_key,file,gold,asr,WER,CER,language,language_probability,empty_output,error_type,NER,
LSZB_BERN_Approach_127_3MHz_20210415_125332,LSZB_BERN_Approach_127_3MHz_20210415_125332.wav,Hotel Hotel Lima Echo we are at DME approach runway two four circling zero six report established,"Otter Otter Lima Eklert, we are in DME approach runway 24, circling 06, report established.",0.470588235,0.333333333,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210422_140356,LSZB_BERN_Tower_121_0MHz_20210422_140356.wav,Hotel Bravo Zulu Sierra November Berne tower enter via route hotel whiskey QNH one zero one eight,"Hotel Bravo Zulu SierraNovember, burn tower, enter via route hotel whiskey, QNH1018.",0.470588235,0.209876543,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210427_143155,LZIB_STEFANIK_Tower_118_3MHz_20210427_143155.wav,stefanik tower Oscar Mike Charlie India Alpha final runway one three Oscar Mike Charlie India Alpha Oscar Mike Charlie India Alpha runway one three cleared to land wind    one three zero degrees  eight knots,"Titanic, Tower Oscar Mike Channel India Alpha, final runway 13, Oscar Mike Channel IndiaAlpha Oscar Mike Channel IndiaAlpha, runway 13 cleared to land, wind 130 degrees, 8 knots.",0.470588235,0.288235294,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_065626,LSGS_SION_Ground_Control_121_7MHz_20210502_065626.wav,Echo X-ray number one report final number one report final   Hotel Echo X-ray,"QX5 Number One, report final. Number One, report final, okay, the QX5.",0.466666667,0.295081967,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210413_204447,LSZH_ZURICH_Tower_118_1MHz_20210413_204447.wav,Swiss Niner Two identified climb to flight level one two zero and report passing altitude,"Swiss 902 identified, climb to flight level 120 and report pass and altitude.",0.466666667,0.266666667,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_164649,LSGS_SION_Ground_Control_121_7MHz_20210503_164649.wav,Hotel Echo X-ray  report  echo one runway two five QNH one zero one seven QNH    one zero one seven   runway two five wilco Hotel Echo X-ray,"Hotel Echo X-Ray, report Echo One, runway 25, QNH 1017. QNH 1017, runway 25, will go, Hotel Echo X-Ray.",0.464285714,0.433962264,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_095157,LSZH_ZURICH_ApronS_121_75MHz_20210414_095157.wav,KLM Nine Four Foxtrot on echo seven hold short of runway one six,KLM94 for Foxtrot on ECHO 7 hold short of runway 16.,0.461538462,0.307692308,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210430_181207,LZIB_STEFANIK_Tower_118_3MHz_20210430_181207.wav,Oscar Golf Echo roger descend to traffic altitude one thousand five hundred feet start descending one thousand five hundred feet altitude Oscar Mike Alpha Golf Echo,"OSCAR GOLOF ECHO, roger, descend to traffic altitude 1500 feet. Descending 1500 feet altitude, OSCAR MIGHT ALPHA GOLOF ECHO.",0.461538462,0.388489209,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210430_203041,LZIB_STEFANIK_Tower_118_3MHz_20210430_203041.wav,One Three Juliett correction position two foxtrot two foxtrot Eurotrans One Three Juliett,"One three Juliette, correction position two foxtrot. Two foxtrot, that's your chance, one three Juliette.",0.461538462,0.168831169,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210414_085414,LSZH_ZURICH_Tower_118_1MHz_20210414_085414.wav,Oscar Echo India Tango Hotel tower on taxiway kilo cross runway two eight contact  apron one two one decimal seven five five bye bye,"MuscatEco India, Tango Hotel Tower on taxiway Kilo, cross runway 28, connect apron 121 decimal 755, bye bye.",0.458333333,0.333333333,en,1,FALSE,,,
LKTB_BRNO_Approach-Radar_127_350MHz_20201026_092727,LKTB_BRNO_Approach-Radar_127_350MHz_20201026_092727.wav,Oscar Kilo Echo Lima Alfa climb to flight level seven zero,"Terkel Ecolima Alpha, climb to flight level seven zero.",0.454545455,0.1875,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_051736,LSGS_SION_Ground_Control_121_7MHz_20210502_051736.wav,read back correct startup is approved QNH one zero one four,Fadeback correct and startup is approved. Green edge one zero one four.,0.454545455,0.285714286,en,1,FALSE,QNH,,
LSGS_SION_Ground_Control_121_7MHz_20210502_062014,LSGS_SION_Ground_Control_121_7MHz_20210502_062014.wav,Hotel Echo X-ray  downwind two five for touch and go,Oteleco extraviging now in two five for touch and go.,0.454545455,0.292682927,en,1,FALSE,phonetic code,,
LSGS_SION_Ground_Control_121_7MHz_20210503_062134,LSGS_SION_Ground_Control_121_7MHz_20210503_062134.wav,Hotel Hotel Yankee wind calm fato two five landing own discretion,"Hotel Hotel Yankee, wind calm, FATO 25, land on discussion.",0.454545455,0.254545455,en,1,FALSE,instruction,,"wind number at number, runway number, land"
LSZB_BERN_Approach_127_3MHz_20210414_061440,LSZB_BERN_Approach_127_3MHz_20210414_061440.wav,Quadriga One Six Three Foxtrot descend to flight level seven zero,"Quadriga 163 Foxtrot, descend to flight level 7-0.",0.454545455,0.363636364,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210413_080112,LSZH_ZURICH_Tower_118_1MHz_20210413_080112.wav,wind check for    runway one four three  four degrees  two knots,"Wind check for runway 14, 340 degrees, 2 knots.",0.454545455,0.387755102,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210505_225241,LZIB_STEFANIK_Tower_118_3MHz_20210505_225241.wav,Elite Jet Seven Zero Four taxi via Delta to apron Charlie,TomJet 704 taxi via Delta to apron Charlie.,0.454545455,0.382978723,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210503_211113,YSSY_SYDNEY_Tower_120_5MHz_20210503_211113.wav,runway one six right cleared to land Velocity Eight Zero Three,"Five One One Six Rock, cleared to land, Bullets CI Zero Three.",0.454545455,0.403846154,en,1,FALSE,,,
LKPR_RUZYNE_Radar_120_520MHz_20201025_213836,LKPR_RUZYNE_Radar_120_520MHz_20201025_213836.wav,Skytravel Two Eight Two Seven and there is closed echo airspace below flight level one hundred so [hes] if you wish to avoid class echo airspace next descend in two zero miles,"Skydraw 2827, there is class airspace below flight level 100, so if you wish to avoid class airspace, next descent in 2-0 miles.",0.451612903,0.366906475,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_153923,LSGS_SION_Ground_Control_121_7MHz_20210503_153923.wav,Foxtrot Delta Uniform  report  november whiskey  wind two seven zero degrees   one zero knots   runway two five cleared for takeoff cleared for takeoff two five  Foxtrot Delta Uniform thanks november whiskey,"Fox Delta Uniform, report November risky wind 270 degrees, 10 knots, runway 25, clear for takeoff. Cleared for takeoff 25, Fox Delta Uniform, thanks November risky.",0.451612903,0.289940828,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210425_112657,LSZB_BERN_Tower_121_0MHz_20210425_112657.wav,Hotel Oscar Yankee any time direct Lyss approved traffic rescue helicopter passing Mühleberg inbound to Inselspital proceeding direct to Lyss Hotel Oscar Yankee and looking out for helicopter near Inselspital,"Otolowska-Dienki, anytime direct lease approved, traffic rescue helicopter passing Mühlenberg inbound to Inselspital. Proceeding direct to lease, Otolowska-Dienki and looking out for helicopters here in Inselspital.",0.451612903,0.168539326,en,1,FALSE,,,
LKTB_BRNO_Approach-Radar_127_350MHz_20201028_132938,LKTB_BRNO_Approach-Radar_127_350MHz_20201028_132938.wav,Oscar Tango Charlie roger Oscar Kilo Kilo Kilo Whiskey [hes] information mike QNH one zero one six Tumka Four Charlie arrival,"Oskar Tango Charlie Roger. Oskar Kilo Kilo Kilo WhisKI, information Mike QNH 1016, TUMCA for Charlie arrival.",0.45,0.19,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210422_083102,LSGS_SION_Ground_Control_121_7MHz_20210422_083102.wav,Hotel Foxtrot Oscar Echo One at six thousand feet Foxtrot Oscar report echo two for runway two five,"Hotel, Photoshock Car, Echo One, at 6000 feet. Fox-Hoscar, report Echo Two for runway 25.",0.444444444,0.365853659,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_125509,LSGS_SION_Ground_Control_121_7MHz_20210503_125509.wav,Hotel Bravo Papa Golf Bravo  [NE-French]bonjour monsieur[/NE] report  echo one   runway two five QNH one zero one nine,"Rattalravo Papa Golf bravo, bonjour monsieur, report Echo One, runway 25, QNH 1019.",0.444444444,0.320987654,en,1,FALSE,,,
LSGS_SION_Tower_118_3MHz_20210415_105647,LSGS_SION_Tower_118_3MHz_20210415_105647.wav,Hotel Echo X-ray taxi to juliett parking approved,"Hotel Koi Shred, taxi to GVM parking approved.",0.444444444,0.341463415,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210420_125136,LSZB_BERN_Tower_121_0MHz_20210420_125136.wav,Hotel Bravo Zulu Oscar Bravo Berne tower enter control zone via route whiskey and say your program again,"Water Bravo solo, Oscar Bravo, Bernd Tauer under control, send via ROTO whisky and say your program again.",0.444444444,0.195402299,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210430_203034,LZIB_STEFANIK_Tower_118_3MHz_20210430_203034.wav,push and start approved on position three Foxtrot on squawk four four zero two Eurotrans One Three Juliett,"Position start approved on position three, foxtrot and squawk four four zero two, your chance one to do that.",0.444444444,0.280898876,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210505_173822,LZIB_STEFANIK_Tower_118_3MHz_20210505_173822.wav,cleared to land runway three one and please say again the wind two eight zero degrees   one one knots   maximum one eight   minimum six knots,"Clear to land, runway 31, and please say again the wind. 280 degrees, 11 knots, maximum 18, minimum 6 knots.",0.44,0.351351351,en,1,FALSE,,,
LKPR_RUZYNE_Radar_120_520MHz_20201025_130407,LKPR_RUZYNE_Radar_120_520MHz_20201025_130407.wav,Oscar Kilo Kilo Uniform November proceed direct Baltu proceed direct Baltu Oscar Kilo Kilo Uniform November,"Oskar Kilo Kilo Info November, proceed direct BALT. Proceed direct BALT, Oskar Kilo Info November.",0.4375,0.163043478,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_062628,LSGS_SION_Ground_Control_121_7MHz_20210502_062628.wav,Hotel Echo X-ray number one report final number one report final Hotel Echo X-ray,"Teleco X-ray number one, report final. Teleco X-ray number one, report final, Teleco X-ray.",0.4375,0.242424242,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210414_182516,LSZB_BERN_Approach_127_3MHz_20210414_182516.wav,Hotel Bravo Juliett wind    zero four zero degrees  six knots   runway three two cleared to land,"Hotel Bravo Juliet, wind 040 degrees, 6 knots, runway 32 cleared to land.",0.4375,0.32,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_103222,LSZB_BERN_Tower_121_0MHz_20210413_103222.wav,Hotel Golf November wind    zero six zero degrees  nine knots   runway one four cleared to land,"Hotel Gold's November winds 060 degrees, niner knots runway one four cleared to land.",0.4375,0.175675676,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_160214,LSZH_ZURICH_ApronS_121_75MHz_20210414_160214.wav,Fraction Four Nine Eight Alpha hold position there will be crossing traffic i call you back,"Rectum 498, alfaro position, there will be crossing traffic, I'll call you back.",0.4375,0.315789474,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210430_224017,YSSY_SYDNEY_Tower_120_5MHz_20210430_224017.wav,Sydney tower good day Qlink Four Zero Two Qlink Four Zero Two Sydney tower good morning,"Sydney Tower, G'day, QLink 402. QLink 402, Sydney Tower, good morning.",0.4375,0.347222222,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210422_061925,LSGS_SION_Ground_Control_121_7MHz_20210422_061925.wav,Heli Charlie Zulu roger report Ground completed,"Inititizer roger, report ground completed.",0.428571429,0.292682927,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_071049,LSGS_SION_Ground_Control_121_7MHz_20210502_071049.wav,Sion tower bonjour Bair Nine Five now establish on the ILS runway two five,"Sion Tower, bonjour, PR-905, well done. Establish on the ILS runway 25.",0.428571429,0.327868852,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_082722,LSGS_SION_Ground_Control_121_7MHz_20210503_082722.wav,next final two five  Hotel Charlie Juliett,"Next final 25, Hotel Charlie Julius.",0.428571429,0.285714286,en,1,FALSE,,,
LSGS_SION_Tower_118_3MHz_20210503_163156,LSGS_SION_Tower_118_3MHz_20210503_163156.wav,affirm Nav Checker Five Papa One roger,The Falcon Nav Checker Five One One. Roger.,0.428571429,0.375,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210420_090730,LSZB_BERN_Tower_121_0MHz_20210420_090730.wav,number one in sight Hotel Golf Oscar Golf Oscar roger turn base behind he will do a go around over threshold,"Caller one inside, Dr. Galfoska. Galfoska roger, turn base behind you, will do a go around over threshold.",0.428571429,0.238636364,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210502_004327,YSSY_SYDNEY_Tower_120_5MHz_20210502_004327.wav,China Southern Three Twenty Six contact departure contact departure China Southern Three Two Six,"China Southern 326, contact departure. Contact departure, China Southern 326.",0.428571429,0.301204819,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_141714,LSGS_SION_Ground_Control_121_7MHz_20210503_141714.wav,Tango Three Six Six final runway two five thank you sir continue approach continue approach Tango Three Six Six,"Tango 366 final, runway 25. Thank you sir, continue approach. Continue approach, Tango 366.",0.421052632,0.311827957,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_124320,LSZB_BERN_Tower_121_0MHz_20210413_124320.wav,Hotel Bravo Sierra Golf  Romeo Bern Tower into control by route november join mid left downwind runway one four QNH one zero two seven,"Hotel Barcia Golf Romeo, Berndt Tower, enter control by route November, join mid left downwind runway 14, QNH 1027.",0.416666667,0.309090909,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210413_053348,LSZH_ZURICH_Tower_118_1MHz_20210413_053348.wav,Air Canada Seven Two One Six when did you see the lights,"Canada 7216, when did you see the lights?",0.416666667,0.377777778,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_125843,LSZB_BERN_Tower_121_0MHz_20210413_125843.wav,Hotel Golf Papa make a one eighty stay clear of the runway taxi to holding point foxtrot,"Papamaker 180, stay clear of the runway, taxi to holding point Foxtrot.",0.411764706,0.263888889,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210414_092138,LSZB_BERN_Tower_121_0MHz_20210414_092138.wav,Hotel Golf November wind    zero one zero degrees   one zero knots   runway one four cleared to land,"Hotel Golf November, wind 010 degrees, 10 knots, runway 14 cleared to land.",0.411764706,0.324675325,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_133039,LSZH_ZURICH_ApronS_121_75MHz_20210414_133039.wav,Tango Charlie November Kilo Alpha apron hello turn left via alpha yankee two ten foxtrot seven three,"Tango Charlie November, Kilo Alpha apron hello, turn left, fly Alpha and Yankee 210Fox, drop 73.",0.411764706,0.285714286,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210414_173215,LSZH_ZURICH_Tower_118_1MHz_20210414_173215.wav,Hotel Lima Hotel  wind    zero one zero degrees   one zero knots   runway one zero cleared to land,"Hotel Lima Hotel, wind 010 degrees, 10 knots, runway 10 cleared to land.",0.411764706,0.337837838,en,1,FALSE,,,
LKPR_RUZYNE_Tower_134_560MHz_20201025_204809,LKPR_RUZYNE_Tower_134_560MHz_20201025_204809.wav,Ruzyne tower Trans Europe Four Two One [Ne Czech] dobrý večer [/Ne] establish localizer two four Trans Europe Four Two One [Ne Czech] dobrý večer [/Ne] Ruzyne tower continue approach runway two four continue approach runway two four Trans Europe Four Two One,"Trans zero four two one, good afternoon, stay close, localizer two four. Trans zero four two one, good afternoon, continue right, runway two four. Continue right runway two four, trans zero four two one.",0.41025641,0.358695652,en,1,FALSE,,,
LKTB_BRNO_Approach-Radar_127_350MHz_20201027_095221,LKTB_BRNO_Approach-Radar_127_350MHz_20201027_095221.wav,Oscar Kilo Bravo Alfa Lima after Bukap descend to three thousand feet cleared RNP approach   runway two seven report established,"OSCAR KILO BRAVO ALPHA LIMA, AFTER BOOKUP, DESCENT TO 3000 FEET, CLEARED, RMP APPROACH, RUNWAY 27, REPORT ESTABLISHED.",0.4,0.252336449,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_063447,LSGS_SION_Ground_Control_121_7MHz_20210502_063447.wav,Hotel Echo X-ray wind   two six degrees  nine knots   runway two five cleared for touch and go cleared for touch and go runway two five Hotel Echo X-ray,"Teleco X-ray, wind 260.9 knots, runway 25, cleared for touch and go. Cleared for touch and go, runway 25 for Teleco X-ray.",0.4,0.305084746,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_164016,LSGS_SION_Ground_Control_121_7MHz_20210502_164016.wav,Hotel Papa Mike one speed visual control make one eighteen backtrack to vacate at alpha,"Hotel Papa Mike, wind speed is under control, make a 180 and backtrack to vacate at alpha.",0.4,0.260273973,en,1,FALSE,,,
LSGS_SION_Tower_118_3MHz_20210415_130657,LSGS_SION_Tower_118_3MHz_20210415_130657.wav,via Charlie Zulu Hotel Echo Heli Charlie Zulu next report zulu one local traffic helicopter on hook mission over Chalet,"We are Charlie Zulu, Ontario Echo. Charlie Zulu, next report Zulu One, look out, traffic, helicopter on a hook mission over Charlie.",0.4,0.23,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_124002,LSZB_BERN_Tower_121_0MHz_20210413_124002.wav,takeoff Golf Oscar upwind two thousand one hundred feet request   left hand circuit   runway zero six for another and last touch and go Hotel Golf Oscar make left hand circuit is approved runway one four,"Takeoff OSCAR, upwind at 2100 feet, request left hand circuit, runway 06 for another, and the last touch and go. With the call for OSCAR make, left hand circuit is approved, runway 14.",0.4,0.309090909,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_103310,LSZH_ZURICH_ApronS_121_75MHz_20210414_103310.wav,Dagobert One Five Five Three to confirm on taxiway echo hold short runway one zero,"Tageberg One Five Five Feet, confirm and taxi by ECHO, hold short runway one zero.",0.4,0.161764706,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210429_013422,YSSY_SYDNEY_Tower_120_5MHz_20210429_013422.wav,Sydney tower good morning Jetstar Seven Forty Six established Jetstar Seven Forty Six Sydney tower,"Sydney Tower, good morning, Jetstar 746 established. Jetstar 746, Sydney Tower.",0.4,0.30952381,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_144903,LSZB_BERN_Tower_121_0MHz_20210413_144903.wav,Bern Tower hello again Hotel Bravo Kilo Golf November [noise] zulu five thousand feet descending information charlie for landing by route zulu Hotel Bravo Kilo Golf November Bern Tower QNH one zero two six and arrival route zulu to join final runway three two,"Burn Tower, hello again, hotel Bravo, Kilo Golf November, overhead Zulu, advise, now speed descending, information Charlie for landing via route Zulu. Hotel Bravo, Kilo GolfNovember, Burn Tower, QNH 1026, enter via route Zulu, to join final runway 32.",0.395348837,0.244019139,en,1,FALSE,,,
LKTB_BRNO_Tower_119_605MHz_20201029_102129,LKTB_BRNO_Tower_119_605MHz_20201029_102129.wav,Oscar Kilo Alpha Papa India vacate via taxiway whiskey cross runway two six and continue to the airclub [hes] vacate via whiskey cross two six and vacate via the airclub Oskar Kilo Papa India,"Oskar Timon, Klapa Paindia, vacate via taxiway whiskey, cross runway 26 and continue to the airclub. Vacate via whiskey, cross 26 and vacate via the airclub of Klapa Paindia.",0.393939394,0.163398693,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210412_144335,LSZH_ZURICH_Tower_118_1MHz_20210412_144335.wav,Fraction One Zero Three Mike wind    one four zero degrees  four knots   runway two eight cleared for takeoff,Traction 103 Mike wind one four zero degrees four knots runway two eight Clever take off.,0.388888889,0.209302326,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210427_202441,YSSY_SYDNEY_Tower_120_5MHz_20210427_202441.wav,tower American Seven Three Heavy ten miles three voilà hello American Seven Three Heavy Sydney tower good morning,Tower American 73 heavy ten miles three four left. American 73 heavy city tower good morning.,0.388888889,0.336842105,en,1,FALSE,,,
LKTB_BRNO_Approach-Radar_127_350MHz_20201026_111634,LKTB_BRNO_Approach-Radar_127_350MHz_20201026_111634.wav,Oscar Kilo Echo Lima Alpha confirm proceeding to tango bravo four zero two,"KartellaEcoLemmaAlpha, confirm proceeding to Tango Bravo four zero two.",0.384615385,0.161290323,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210414_095149,LSZH_ZURICH_Tower_118_1MHz_20210414_095149.wav,Hotel India Victor Whiskey three thousand five hundred feet Hotel India Victor  [NE-German] danke [/NE],"Hotel India Victor, whisky 3,500 feet. Hotel India Victor, danke.",0.384615385,0.347222222,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_151822,LSGS_SION_Ground_Control_121_7MHz_20210503_151822.wav,Heli Charlie Zulu report position altitude [hes] [NE-French]le Golf de Montana[/NE] three thousand two hundred roger the traffic is now just exactly        in the middle between echo one echo two     four thousand six hundred feet,"LA CharlieZulu, report position altitude. Le Golfe de Montana at 6,200. Roger, the traffic is now just exactly in the middle between Echo One and Echo Two, 4,600 feet.",0.382352941,0.304878049,en,1,FALSE,,,
LKPR_RUZYNE_Radar_120_520MHz_20201026_130708,LKPR_RUZYNE_Radar_120_520MHz_20201026_130708.wav,Air France One Zero Eight Zulu standby now descend to [hes] descend flight level seven zero Air France One Zero Eight Zulu,"Airfield one zero eight zero, stand by, now descend to, descend flight level seven zero. Airfield one zero eight zero.",0.380952381,0.166666667,en,1,FALSE,,,
LKTB_BRNO_Tower_119_605MHz_20201028_140518,LKTB_BRNO_Tower_119_605MHz_20201028_140518.wav,Oskar Kilo Whiskey November Lima information exprite vacating via bravo and taxi to foxtrot bravo affirm,Krakowski November Lima formation expedite vacating via BRAVO and taxi to Foxtrot BRAVO Alpha.,0.375,0.213483146,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_065945,LSGS_SION_Ground_Control_121_7MHz_20210502_065945.wav,we are not ready now Foxtrot Lima Delta,We are not ready now.,0.375,0.5,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_163635,LSGS_SION_Ground_Control_121_7MHz_20210503_163635.wav,Nav Checker Five One  One  reporting one thousand  [hes]  ten   thousand feet thank you Nav Checker Five One One you can contact [hes]  Geneva Delta         on frequency one one nine decimal one seven five,"Nav Checker Five One One, approaching 10,000 feet. Thank you Nav Checker Five One One, you can contact Geneva Delta on frequency 11900.175.",0.375,0.37414966,en,1,FALSE,,,
LSGS_SION_Tower_118_3MHz_20210502_065945,LSGS_SION_Tower_118_3MHz_20210502_065945.wav,we are not ready now Foxtrot Lima Delta,We are not ready now.,0.375,0.5,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_093520,LSZB_BERN_Tower_121_0MHz_20210413_093520.wav,Hotel Golf Delta wind    zero four zero degrees  seven knots   runway one four cleared for takeoff,"Hotel Golf Delta, wind 040 degrees, 7 knots, runway 14 cleared for takeoff.",0.375,0.311688312,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210423_091530,LSZB_BERN_Tower_121_0MHz_20210423_091530.wav,Zulu Sierra go ahead are you aware that you're now inside the CTR of Berne,Are you aware that you're now inside the city of Bern?,0.375,0.338983051,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_092130,LSZH_ZURICH_ApronS_121_75MHz_20210414_092130.wav,Turkish Three Whiskey Quebec taxi via echo and echo seven hold short of runway one six,"33Whiskey, Quebec, taxi via Echo and Echo 7, hold short of runway 16.",0.375,0.323943662,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210430_044251,YSSY_SYDNEY_Tower_120_5MHz_20210430_044251.wav,Sydney tower Rex Sixty One Seventy Five Rex Sixty One Seventy Five Sydney tower good afternoon,"Sydney Tower, rec 61 seventy-five. rec61 seventy-five, Sydney Tower, good afternoon.",0.375,0.227848101,en,1,FALSE,,,
LKPR_RUZYNE_Radar_120_520MHz_20201025_120512,LKPR_RUZYNE_Radar_120_520MHz_20201025_120512.wav,Oscar Kilo Kilo Echo Alfa Praha Radar identified climb flight level one hundred IFR flight starts [hes] now time zero five cleared to destination via flight plan route,"OSCAR KILO KILO EQUAL FATRAHA RADAR IDENTIFIED. CLIMB FLIGHT LEVEL 100 AFR FLIGHT STARTS NOW TIME 05, SQUAD TO DESTINATION VIA FLIGHT LINE ROUTE.",0.37037037,0.22962963,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210422_155828,LSGS_SION_Ground_Control_121_7MHz_20210422_155828.wav,and Sion Tower the Hotel X-ray Quebec we just continue toward the Grande Dixence Hotel X-ray Quebec roger frequency change approved talk to you later,"And this is your tower, the Hotel XO Quebec, we'll just continue toward the ground exam. Hotel XO Quebec, roger, frequency change approved, talk to you later.",0.37037037,0.18699187,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210414_064609,LSZB_BERN_Tower_121_0MHz_20210414_064609.wav,Hotel Romeo Oscar roger crossing  direction echo    at four thousand feet is approved QNH Bern one zero two five,"Hotel Romeo Oscar, roger, crossing direction echo at 4000 feet is approved, QNH burn 1025.",0.368421053,0.3,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210415_134749,LSZB_BERN_Tower_121_0MHz_20210415_134749.wav,Hotel Oscar Foxtrot Whiskey four thousand five hundred feet request to leave frequency Hotel Oscar Foxtrot frequency change approved,"Hotel Oskar Foxtrot, whisky, 4500 feet, request to leave frequency. Hotel Oskar Foxtrot, frequency change approved.",0.368421053,0.228070175,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_061429,LSGS_SION_Ground_Control_121_7MHz_20210502_061429.wav,Hotel Echo X-ray downwind two five for touch and go,"Oteleco X-ray, downwind 25 for touch and go.",0.363636364,0.219512195,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_134810,LSGS_SION_Ground_Control_121_7MHz_20210502_134810.wav,Delta Whiskey wind    two five zero degrees   two two knots   runway two five cleared to land cleared to land Hotel Delta Whiskey,"Delta Whiskey, wind 250 degrees, 22 knots, runway 25 cleared to land. Cleared to land Delta Whiskey.",0.363636364,0.287128713,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_084629,LSGS_SION_Ground_Control_121_7MHz_20210503_084629.wav,roger Hotel Foxtrot Kilo  report  whiskey  QNH one zero two three,"Roger. Hotel Foxtrot Kilo, report whiskey, QNH 1023.",0.363636364,0.288461538,en,1,FALSE,,,
LSGS_SION_Tower_118_3MHz_20210503_162039,LSGS_SION_Tower_118_3MHz_20210503_162039.wav,Hotel Hotel Victor taxi is approved thank you sir [NE-French]bonne soiree[/NE],Matalotel Victor Taxi is approved. Thank you sir. Bonne soirée.,0.363636364,0.096153846,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210414_081657,LSZB_BERN_Tower_121_0MHz_20210414_081657.wav,Hotel Echo Echo please control zone via route zulu wind    zero four zero degrees  seven knots   runway one four cleared for takeoff,"Hotel Echo Echo, leave control zone via route Sulu, wind 040 degrees, 7 knots, runway 14 cleared for takeoff.",0.363636364,0.257142857,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210501_065354,LSGS_SION_Ground_Control_121_7MHz_20210501_065354.wav,Hotel Echo X-ray report downwind wind calm runway two five cleared for takeoff,"Hotel Echo X-ray, report downwind, wind calm, runway 25, cleared to take off.",0.357142857,0.138461538,en,1,FALSE,,,
